2021-09-29 01:56,13,0,0
2021-09-29 01:56,19,7,0
2021-09-29 01:56,22,31,0
2021-09-29 01:56,27,0,0
2021-09-29 02:01,2,12,0
2021-09-29 02:01,3,4,0
2021-09-29 02:01,4,4,0
2021-09-29 02:01,6,3,0
2021-09-29 02:01,7,139,1
2021-09-29 02:01,10,5,0
2021-09-29 02:01,12,1,0
2021-09-29 02:01,13,0,0
2021-09-29 02:01,19,7,0
2021-09-29 02:01,22,31,0
2021-09-29 02:01,27,0,0
2021-09-29 02:06,2,12,0
2021-09-29 02:06,3,4,0
2021-09-29 02:06,4,4,0
2021-09-29 02:06,6,3,0
2021-09-29 02:06,7,139,0
2021-09-29 02:06,10,5,0
2021-09-29 02:06,12,1,0
2021-09-29 02:06,13,0,0
2021-09-29 02:06,19,7,0
2021-09-29 02:06,22,31,0
2021-09-29 02:06,27,0,0
2021-09-29 02:11,2,12,0
2021-09-29 02:11,3,4,0
2021-09-29 02:11,4,4,0
2021-09-29 02:11,6,3,0
2021-09-29 02:11,7,139,0
2021-09-29 02:11,10,5,0
2021-09-29 02:11,12,1,0
2021-09-29 02:11,13,0,0
2021-09-29 02:11,19,7,0
2021-09-29 02:11,22,31,0
2021-09-29 02:11,27,0,0
2021-09-29 02:16,2,11,0
2021-09-29 02:16,3,4,0
2021-09-29 02:16,4,4,0
2021-09-29 02:16,6,3,0
2021-09-29 02:16,7,139,0
2021-09-29 02:16,10,5,0
2021-09-29 02:16,12,1,0
2021-09-29 02:16,13,0,0
2021-09-29 02:16,19,7,0
2021-09-29 02:16,22,31,0
2021-09-29 02:16,27,0,0
2021-09-29 02:21,2,11,0
2021-09-29 02:21,3,4,0
2021-09-29 02:21,4,4,0
2021-09-29 02:21,6,3,0
2021-09-29 02:21,7,139,0
2021-09-29 02:21,10,5,0
2021-09-29 02:21,12,1,0
2021-09-29 02:21,13,0,0
2021-09-29 02:21,19,7,0
2021-09-29 02:21,22,31,0
2021-09-29 02:21,27,0,0
2021-09-29 02:26,2,11,0
2021-09-29 02:26,3,4,0
2021-09-29 02:26,4,4,0
2021-09-29 02:26,6,3,0
2021-09-29 02:26,7,139,0
2021-09-29 02:26,10,5,0
2021-09-29 02:26,12,1,0
2021-09-29 02:26,13,0,0
2021-09-29 02:26,19,7,0
2021-09-29 02:26,22,31,0
2021-09-29 02:26,27,0,0
2021-09-29 02:31,2,11,0
2021-09-29 02:31,3,4,0
2021-09-29 02:31,4,4,0
2021-09-29 02:31,6,3,0
2021-09-29 02:31,7,139,0
2021-09-29 02:31,10,5,0
2021-09-29 02:31,12,1,0
2021-09-29 02:31,13,0,0
2021-09-29 02:31,19,7,0
2021-09-29 02:31,22,31,0
2021-09-29 02:31,27,0,0
2021-09-29 02:36,2,11,0
2021-09-29 02:36,3,4,0
2021-09-29 02:36,4,4,0
2021-09-29 02:36,6,3,0
2021-09-29 02:36,7,139,0
2021-09-29 02:36,10,5,0
2021-09-29 02:36,12,1,0
2021-09-29 02:36,13,0,0
2021-09-29 02:36,19,7,0
2021-09-29 02:36,22,31,0
2021-09-29 02:36,27,0,0
2021-09-29 02:41,2,11,0
2021-09-29 02:41,3,4,0
2021-09-29 02:41,4,4,0
2021-09-29 02:41,6,3,0
2021-09-29 02:41,7,139,0
2021-09-29 02:41,10,5,0
2021-09-29 02:41,12,1,0
2021-09-29 02:41,13,0,0
2021-09-29 02:41,19,8,1
2021-09-29 02:41,22,31,0
2021-09-29 02:41,27,0,0
